na1010
Ryan Hildebrandt Thesis Study Final
10/10/2019	11:57:18 AM

Participant	Participant	Session	Block	Block	Trial	Trial	Event	Event	Cumulative	Participant			Pressed Or	X	Y	Correct	Error	Reaction	Reaction Time	Font Color	ISI Durations	Screen Location	Screen Location II	Repetitions
Group	Name	ID	Name	No.	Name	No.	Name	No.	Time	Response	Key	Key	Released	Position	Position	Response	Code	Time	(Trial Variable)	(Trial Variable)	(Trial Variable)	(Trial Variable)	(Trial Variable)	(Trial Variable)	Primed/Satiated	Match/Mismatch	Valence	Word Type	Pair Type	Block Valence	Trial Type	Word Pair Valence
NA	na1010	na1010	Practice	2	PRACTICE S, 1	5	Target PRACTICE31 (1, bulbs)	143	346870							(any response)	NR	0							Satiated							
NA	na1010	na1010	Practice	2	PRACTICE S, 1	5	Pair 1 PRACTICE 1 (1, cake)	147	347947							(any response)	NR	0							Satiated							
NA	na1010	na1010	Practice	2	PRACTICE S, 1	5	Pair 2 PRACTICE 1 (1, overjoyed)	150	350352	Match	z					Match	C	2404							Satiated							
NA	na1010	na1010	Practice	2	PRACTICE P, 1	2	Target PRACTICE 2 (1, cheese)	16	353460							(any response)	NR	0							Primed							
NA	na1010	na1010	Practice	2	PRACTICE P, 1	2	Pair 1 PRACTICE (1, laugh)	20	354538							(any response)	NR	0							Primed							
NA	na1010	na1010	Practice	2	PRACTICE P, 1	2	Pair 2 PRACTICE (1, water)	23	356404	Mismatch	/					Match	E	1865							Primed							
NA	na1010	na1010	Practice	2	PRACTICE P, 2	3	Target PRACTICE 2 (2, book)	17	359500							(any response)	NR	0							Primed							
NA	na1010	na1010	Practice	2	PRACTICE P, 2	3	Pair 1 PRACTICE (2, evil)	21	360578							(any response)	NR	0							Primed							
NA	na1010	na1010	Practice	2	PRACTICE P, 2	3	Pair 2 PRACTICE (2, disaster)	24	362322	Match	z					Match	C	1743							Primed							
NA	na1010	na1010	Practice	2	PRACTICE S, 2	6	Target PRACTICE31 (2, shirt)	144	386146							(any response)	NR	0							Satiated							
NA	na1010	na1010	Practice	2	PRACTICE S, 2	6	Pair 1 PRACTICE 1 (2, golfer)	148	387224							(any response)	NR	0							Satiated							
NA	na1010	na1010	Practice	2	PRACTICE S, 2	6	Pair 2 PRACTICE 1 (2, moose)	151	389808	Mismatch	/					Match	E	2583							Satiated							
NA	na1010	na1010	Practice	2	PRACTICE P, 3	4	Target PRACTICE 2 (3, stork)	18	392903							(any response)	NR	0							Primed							
NA	na1010	na1010	Practice	2	PRACTICE P, 3	4	Pair 1 PRACTICE (3, drive)	22	393982							(any response)	NR	0							Primed							
NA	na1010	na1010	Practice	2	PRACTICE P, 3	4	Pair 2 PRACTICE (3, burger)	25	395781	Mismatch	/					Match	E	1798							Primed							
NA	na1010	na1010	Practice	2	PRACTICE S, 3	7	Target PRACTICE31 (3, drag)	145	419599							(any response)	NR	0							Satiated							
NA	na1010	na1010	Practice	2	PRACTICE S, 3	7	Pair 1 PRACTICE 1 (3, attack)	149	420678							(any response)	NR	0							Satiated							
NA	na1010	na1010	Practice	2	PRACTICE S, 3	7	Pair 2 PRACTICE 1 (3, butter)	152	422299	Mismatch	/					Mismatch	C	1620							Satiated							
