pilota0829
Ryan Hildebrandt Thesis Study Final
08/29/2019	10:36:33 AM

Participant	Participant	Session	Block	Block	Trial	Trial	Event	Event	Cumulative	Participant			Pressed Or	X	Y	Correct	Error	Reaction	Reaction Time	Font Color	ISI Durations	Screen Location	Screen Location II	Repetitions
Group	Name	ID	Name	No.	Name	No.	Name	No.	Time	Response	Key	Key	Released	Position	Position	Response	Code	Time	(Trial Variable)	(Trial Variable)	(Trial Variable)	(Trial Variable)	(Trial Variable)	(Trial Variable)	Primed/Satiated	Match/Mismatch	Valence	Word Type	Pair Type	Block Valence	Trial Type	Word Pair Valence
PilotA	pilota0829	pilota0829	Practice	2	PRACTICE P, 3	4	Target PRACTICE 2 (3, stork)	18	196418							(any response)	NR	0							Primed							
PilotA	pilota0829	pilota0829	Practice	2	PRACTICE P, 3	4	Pair 1 PRACTICE (3, drive)	22	197496							(any response)	NR	0							Primed							
PilotA	pilota0829	pilota0829	Practice	2	PRACTICE P, 3	4	Pair 2 PRACTICE (3, burger)	25	200498							Match	NR	0							Primed							
PilotA	pilota0829	pilota0829	Practice	2	PRACTICE P, 1	2	Target PRACTICE 2 (1, cheese)	16	203608							(any response)	NR	0							Primed							
PilotA	pilota0829	pilota0829	Practice	2	PRACTICE P, 1	2	Pair 1 PRACTICE (1, laugh)	20	204687							(any response)	NR	0							Primed							
PilotA	pilota0829	pilota0829	Practice	2	PRACTICE P, 1	2	Pair 2 PRACTICE (1, water)	23	206287	Mismatch	/					Match	E	1594							Primed							
PilotA	pilota0829	pilota0829	Practice	2	PRACTICE S, 3	7	Target PRACTICE31 (3, drag)	145	230122							(any response)	NR	0							Satiated							
PilotA	pilota0829	pilota0829	Practice	2	PRACTICE S, 3	7	Pair 1 PRACTICE 1 (3, attack)	149	231200							(any response)	NR	0							Satiated							
PilotA	pilota0829	pilota0829	Practice	2	PRACTICE S, 3	7	Pair 2 PRACTICE 1 (3, butter)	152	232321	Mismatch	/					Mismatch	C	1116							Satiated							
PilotA	pilota0829	pilota0829	Practice	2	PRACTICE S, 2	6	Target PRACTICE31 (2, shirt)	144	256151							(any response)	NR	0							Satiated							
PilotA	pilota0829	pilota0829	Practice	2	PRACTICE S, 2	6	Pair 1 PRACTICE 1 (2, golfer)	148	257228							(any response)	NR	0							Satiated							
PilotA	pilota0829	pilota0829	Practice	2	PRACTICE S, 2	6	Pair 2 PRACTICE 1 (2, moose)	151	259097	Mismatch	/					Match	E	1863							Satiated							
PilotA	pilota0829	pilota0829	Practice	2	PRACTICE S, 1	5	Target PRACTICE31 (1, bulbs)	143	282930							(any response)	NR	0							Satiated							
PilotA	pilota0829	pilota0829	Practice	2	PRACTICE S, 1	5	Pair 1 PRACTICE 1 (1, cake)	147	284008							(any response)	NR	0							Satiated							
PilotA	pilota0829	pilota0829	Practice	2	PRACTICE S, 1	5	Pair 2 PRACTICE 1 (1, overjoyed)	150	287014							Match	NR	0							Satiated							
PilotA	pilota0829	pilota0829	Practice	2	PRACTICE P, 2	3	Target PRACTICE 2 (2, book)	17	290119							(any response)	NR	0							Primed							
PilotA	pilota0829	pilota0829	Practice	2	PRACTICE P, 2	3	Pair 1 PRACTICE (2, evil)	21	291200							(any response)	NR	0							Primed							
PilotA	pilota0829	pilota0829	Practice	2	PRACTICE P, 2	3	Pair 2 PRACTICE (2, disaster)	24	293243	Match	z					Match	C	2038							Primed							
PilotA	pilota0829	pilota0829	Start Screen 1	3	Start Screen	8	Start Screen	153	329043	Mismatch	/					Match; Mismatch	C	35768														
