nb1004
Ryan Hildebrandt Thesis Study Final
10/03/2019	09:00:35 AM

Participant	Participant	Session	Block	Block	Trial	Trial	Event	Event	Cumulative	Participant			Pressed Or	X	Y	Correct	Error	Reaction	Reaction Time	Font Color	ISI Durations	Screen Location	Screen Location II	Repetitions
Group	Name	ID	Name	No.	Name	No.	Name	No.	Time	Response	Key	Key	Released	Position	Position	Response	Code	Time	(Trial Variable)	(Trial Variable)	(Trial Variable)	(Trial Variable)	(Trial Variable)	(Trial Variable)	Primed/Satiated	Match/Mismatch	Valence	Word Type	Pair Type	Block Valence	Trial Type	Word Pair Valence
NB	nb1004	nb1004	Practice	2	PRACTICE S, 3	7	Target PRACTICE31 (3, drag)	145	366596							(any response)	NR	0							Satiated							
NB	nb1004	nb1004	Practice	2	PRACTICE S, 3	7	Pair 1 PRACTICE 1 (3, attack)	149	367670							(any response)	NR	0							Satiated							
NB	nb1004	nb1004	Practice	2	PRACTICE S, 3	7	Pair 2 PRACTICE 1 (3, butter)	152	370676							Mismatch	NR	0							Satiated							
NB	nb1004	nb1004	Practice	2	PRACTICE S, 1	5	Target PRACTICE31 (1, bulbs)	143	394505							(any response)	NR	0							Satiated							
NB	nb1004	nb1004	Practice	2	PRACTICE S, 1	5	Pair 1 PRACTICE 1 (1, cake)	147	395584							(any response)	NR	0							Satiated							
NB	nb1004	nb1004	Practice	2	PRACTICE S, 1	5	Pair 2 PRACTICE 1 (1, overjoyed)	150	397427	Match	z					Match	C	1842							Satiated							
NB	nb1004	nb1004	Practice	2	PRACTICE P, 3	4	Target PRACTICE 2 (3, stork)	18	400530							(any response)	NR	0							Primed							
NB	nb1004	nb1004	Practice	2	PRACTICE P, 3	4	Pair 1 PRACTICE (3, drive)	22	401608							(any response)	NR	0							Primed							
NB	nb1004	nb1004	Practice	2	PRACTICE P, 3	4	Pair 2 PRACTICE (3, burger)	25	403243	Match	z					Match	C	1634							Primed							
NB	nb1004	nb1004	Practice	2	PRACTICE P, 2	3	Target PRACTICE 2 (2, book)	17	406353							(any response)	NR	0							Primed							
NB	nb1004	nb1004	Practice	2	PRACTICE P, 2	3	Pair 1 PRACTICE (2, evil)	21	407430							(any response)	NR	0							Primed							
NB	nb1004	nb1004	Practice	2	PRACTICE P, 2	3	Pair 2 PRACTICE (2, disaster)	24	408982	Match	z					Match	C	1550							Primed							
NB	nb1004	nb1004	Practice	2	PRACTICE S, 2	6	Target PRACTICE31 (2, shirt)	144	432820							(any response)	NR	0							Satiated							
NB	nb1004	nb1004	Practice	2	PRACTICE S, 2	6	Pair 1 PRACTICE 1 (2, golfer)	148	433892							(any response)	NR	0							Satiated							
NB	nb1004	nb1004	Practice	2	PRACTICE S, 2	6	Pair 2 PRACTICE 1 (2, moose)	151	435218	Mismatch	/					Match	E	1320							Satiated							
NB	nb1004	nb1004	Practice	2	PRACTICE P, 1	2	Target PRACTICE 2 (1, cheese)	16	438325							(any response)	NR	0							Primed							
NB	nb1004	nb1004	Practice	2	PRACTICE P, 1	2	Pair 1 PRACTICE (1, laugh)	20	439400							(any response)	NR	0							Primed							
NB	nb1004	nb1004	Practice	2	PRACTICE P, 1	2	Pair 2 PRACTICE (1, water)	23	440517	Mismatch	/					Match	E	1116							Primed							
NB	nb1004	nb1004	Start Screen 1	3	Start Screen	8	Start Screen	153	462016	Match	z					Match; Mismatch	C	21460														
NB	nb1004	nb1004	Neutral	4	Neutral Prime Match, 4	12	Target NEU.P.M 2 (4, vanity)	170	465105							(any response)	NR	0							Primed	Match	Neutral	Neutral	Neutral	Neutral	Prime	Match
NB	nb1004	nb1004	Neutral	4	Neutral Prime Match, 4	12	Pair 1 NEU.P.M 1 (4, alone)	176	466179							(any response)	NR	0							Primed	Match	Neutral (trial)	Neutral (trial)	Neutral	Neutral	Prime (trial)	Match (trial)
