na0926
Ryan Hildebrandt Thesis Study Final
09/26/2019	10:33:00 AM

Participant	Participant	Session	Block	Block	Trial	Trial	Event	Event	Cumulative	Participant			Pressed Or	X	Y	Correct	Error	Reaction	Reaction Time	Font Color	ISI Durations	Screen Location	Screen Location II	Repetitions
Group	Name	ID	Name	No.	Name	No.	Name	No.	Time	Response	Key	Key	Released	Position	Position	Response	Code	Time	(Trial Variable)	(Trial Variable)	(Trial Variable)	(Trial Variable)	(Trial Variable)	(Trial Variable)	Primed/Satiated	Match/Mismatch	Valence	Word Type	Pair Type	Block Valence	Trial Type	Word Pair Valence
NA	na0926	na0926	Practice	2	PRACTICE P, 2	3	Target PRACTICE 2 (2, book)	17	347801							(any response)	NR	0							Primed							
NA	na0926	na0926	Practice	2	PRACTICE P, 2	3	Pair 1 PRACTICE (2, evil)	21	348879							(any response)	NR	0							Primed							
NA	na0926	na0926	Practice	2	PRACTICE P, 2	3	Pair 2 PRACTICE (2, disaster)	24	350253	Match	z					Match	C	1373							Primed							
NA	na0926	na0926	Practice	2	PRACTICE S, 3	7	Target PRACTICE31 (3, drag)	145	374084							(any response)	NR	0							Satiated							
NA	na0926	na0926	Practice	2	PRACTICE S, 3	7	Pair 1 PRACTICE 1 (3, attack)	149	375159							(any response)	NR	0							Satiated							
NA	na0926	na0926	Practice	2	PRACTICE S, 3	7	Pair 2 PRACTICE 1 (3, butter)	152	376332	Mismatch	/					Mismatch	C	1168							Satiated							
NA	na0926	na0926	Practice	2	PRACTICE P, 1	2	Target PRACTICE 2 (1, cheese)	16	379441							(any response)	NR	0							Primed							
NA	na0926	na0926	Practice	2	PRACTICE P, 1	2	Pair 1 PRACTICE (1, laugh)	20	380515							(any response)	NR	0							Primed							
NA	na0926	na0926	Practice	2	PRACTICE P, 1	2	Pair 2 PRACTICE (1, water)	23	381608	Mismatch	/					Match	E	1092							Primed							
NA	na0926	na0926	Practice	2	PRACTICE P, 3	4	Target PRACTICE 2 (3, stork)	18	384712							(any response)	NR	0							Primed							
NA	na0926	na0926	Practice	2	PRACTICE P, 3	4	Pair 1 PRACTICE (3, drive)	22	385787							(any response)	NR	0							Primed							
NA	na0926	na0926	Practice	2	PRACTICE P, 3	4	Pair 2 PRACTICE (3, burger)	25	386975	Mismatch	/					Match	E	1187							Primed							
NA	na0926	na0926	Practice	2	PRACTICE S, 2	6	Target PRACTICE31 (2, shirt)	144	410803							(any response)	NR	0							Satiated							
NA	na0926	na0926	Practice	2	PRACTICE S, 2	6	Pair 1 PRACTICE 1 (2, golfer)	148	411882							(any response)	NR	0							Satiated							
