na1029
Ryan Hildebrandt Thesis Study Final
10/29/2019	01:34:50 PM

Participant	Participant	Session	Block	Block	Trial	Trial	Event	Event	Cumulative	Participant			Pressed Or	X	Y	Correct	Error	Reaction	Reaction Time	Font Color	ISI Durations	Screen Location	Screen Location II	Repetitions
Group	Name	ID	Name	No.	Name	No.	Name	No.	Time	Response	Key	Key	Released	Position	Position	Response	Code	Time	(Trial Variable)	(Trial Variable)	(Trial Variable)	(Trial Variable)	(Trial Variable)	(Trial Variable)	Primed/Satiated	Match/Mismatch	Valence	Word Type	Pair Type	Block Valence	Trial Type	Word Pair Valence
NA	na1029	na1029	Practice	2	PRACTICE S, 2	6	Target PRACTICE31 (2, shirt)	144	424381							(any response)	NR	0							Satiated							
NA	na1029	na1029	Practice	2	PRACTICE S, 2	6	Pair 1 PRACTICE 1 (2, golfer)	148	425461							(any response)	NR	0							Satiated							
NA	na1029	na1029	Practice	2	PRACTICE S, 2	6	Pair 2 PRACTICE 1 (2, moose)	151	427250	Mismatch	/					Match	E	1784							Satiated							
NA	na1029	na1029	Practice	2	PRACTICE S, 3	7	Target PRACTICE31 (3, drag)	145	451082							(any response)	NR	0							Satiated							
NA	na1029	na1029	Practice	2	PRACTICE S, 3	7	Pair 1 PRACTICE 1 (3, attack)	149	452156							(any response)	NR	0							Satiated							
NA	na1029	na1029	Practice	2	PRACTICE S, 3	7	Pair 2 PRACTICE 1 (3, butter)	152	454251	Mismatch	/					Mismatch	C	2089							Satiated							
NA	na1029	na1029	Practice	2	PRACTICE S, 1	5	Target PRACTICE31 (1, bulbs)	143	478076							(any response)	NR	0							Satiated							
NA	na1029	na1029	Practice	2	PRACTICE S, 1	5	Pair 1 PRACTICE 1 (1, cake)	147	479154							(any response)	NR	0							Satiated							
NA	na1029	na1029	Practice	2	PRACTICE S, 1	5	Pair 2 PRACTICE 1 (1, overjoyed)	150	481094	Match	z					Match	C	1940							Satiated							
NA	na1029	na1029	Practice	2	PRACTICE P, 3	4	Target PRACTICE 2 (3, stork)	18	484198							(any response)	NR	0							Primed							
NA	na1029	na1029	Practice	2	PRACTICE P, 3	4	Pair 1 PRACTICE (3, drive)	22	485276							(any response)	NR	0							Primed							
NA	na1029	na1029	Practice	2	PRACTICE P, 3	4	Pair 2 PRACTICE (3, burger)	25	487159	Mismatch	/					Match	E	1882							Primed							
NA	na1029	na1029	Practice	2	PRACTICE P, 1	2	Target PRACTICE 2 (1, cheese)	16	490255							(any response)	NR	0							Primed							
