nb1032
Ryan Hildebrandt Thesis Study Final
10/31/2019	01:35:56 PM

Participant	Participant	Session	Block	Block	Trial	Trial	Event	Event	Cumulative	Participant			Pressed Or	X	Y	Correct	Error	Reaction	Reaction Time	Font Color	ISI Durations	Screen Location	Screen Location II	Repetitions
Group	Name	ID	Name	No.	Name	No.	Name	No.	Time	Response	Key	Key	Released	Position	Position	Response	Code	Time	(Trial Variable)	(Trial Variable)	(Trial Variable)	(Trial Variable)	(Trial Variable)	(Trial Variable)	Primed/Satiated	Match/Mismatch	Valence	Word Type	Pair Type	Block Valence	Trial Type	Word Pair Valence
NB	nb1032	nb1032	Practice	2	PRACTICE P, 2	3	Target PRACTICE 2 (2, book)	17	237357							(any response)	NR	0							Primed							
NB	nb1032	nb1032	Practice	2	PRACTICE P, 2	3	Pair 1 PRACTICE (2, evil)	21	238436							(any response)	NR	0							Primed							
NB	nb1032	nb1032	Practice	2	PRACTICE P, 2	3	Pair 2 PRACTICE (2, disaster)	24	240100	Mismatch	/					Match	E	1664							Primed							
NB	nb1032	nb1032	Practice	2	PRACTICE P, 3	4	Target PRACTICE 2 (3, stork)	18	243198							(any response)	NR	0							Primed							
NB	nb1032	nb1032	Practice	2	PRACTICE P, 3	4	Pair 1 PRACTICE (3, drive)	22	244275							(any response)	NR	0							Primed							
NB	nb1032	nb1032	Practice	2	PRACTICE P, 3	4	Pair 2 PRACTICE (3, burger)	25	245432	Mismatch	/					Match	E	1156							Primed							
NB	nb1032	nb1032	Practice	2	PRACTICE S, 1	5	Target PRACTICE31 (1, bulbs)	143	269260							(any response)	NR	0							Satiated							
NB	nb1032	nb1032	Practice	2	PRACTICE S, 1	5	Pair 1 PRACTICE 1 (1, cake)	147	270337							(any response)	NR	0							Satiated							
NB	nb1032	nb1032	Practice	2	PRACTICE S, 1	5	Pair 2 PRACTICE 1 (1, overjoyed)	150	271575	Match	z					Match	C	1237							Satiated							
NB	nb1032	nb1032	Practice	2	PRACTICE S, 2	6	Target PRACTICE31 (2, shirt)	144	295404							(any response)	NR	0							Satiated							
NB	nb1032	nb1032	Practice	2	PRACTICE S, 2	6	Pair 1 PRACTICE 1 (2, golfer)	148	296483							(any response)	NR	0							Satiated							
NB	nb1032	nb1032	Practice	2	PRACTICE S, 2	6	Pair 2 PRACTICE 1 (2, moose)	151	297793	Mismatch	/					Match	E	1305							Satiated							
