na0415
Ryan Hildebrandt Thesis Study Final
04/15/2019	01:53:51 PM

Participant	Participant	Session	Block	Block	Trial	Trial	Event	Event	Cumulative	Participant			Pressed Or	X	Y	Correct	Error	Reaction	Reaction Time	Font Color	ISI Durations	Screen Location	Screen Location II	Repetitions
Group	Name	ID	Name	No.	Name	No.	Name	No.	Time	Response	Key	Key	Released	Position	Position	Response	Code	Time	(Trial Variable)	(Trial Variable)	(Trial Variable)	(Trial Variable)	(Trial Variable)	(Trial Variable)	Primed/Satiated	Match/Mismatch	Valence	Word Type	Pair Type	Block Valence	Trial Type	Word Pair Valence
NA	na0415	na0415	Practice	2	PRACTICE P, 2	3	Target PRACTICE 2 (2, book)	17	155598							(any response)	NR	0							Primed							
NA	na0415	na0415	Practice	2	PRACTICE P, 2	3	Pair 1 PRACTICE (2, evil)	21	156672							(any response)	NR	0							Primed							
NA	na0415	na0415	Practice	2	PRACTICE P, 2	3	Pair 2 PRACTICE (2, disaster)	24	158355	Mismatch	/					Match	E	1677							Primed							
NA	na0415	na0415	Practice	2	PRACTICE P, 3	4	Target PRACTICE 2 (3, stork)	18	161471							(any response)	NR	0							Primed							
NA	na0415	na0415	Practice	2	PRACTICE P, 3	4	Pair 1 PRACTICE (3, drive)	22	162545							(any response)	NR	0							Primed							
NA	na0415	na0415	Practice	2	PRACTICE P, 3	4	Pair 2 PRACTICE (3, burger)	25	165551							Match	NR	0							Primed							
NA	na0415	na0415	Practice	2	PRACTICE S, 1	5	Target PRACTICE31 (1, bulbs)	143	189386							(any response)	NR	0							Satiated							
NA	na0415	na0415	Practice	2	PRACTICE S, 1	5	Pair 1 PRACTICE 1 (1, cake)	147	190460							(any response)	NR	0							Satiated							
NA	na0415	na0415	Practice	2	PRACTICE S, 1	5	Pair 2 PRACTICE 1 (1, overjoyed)	150	191994	Match	z					Match	C	1529							Satiated							
NA	na0415	na0415	Practice	2	PRACTICE S, 2	6	Target PRACTICE31 (2, shirt)	144	215828							(any response)	NR	0							Satiated							
NA	na0415	na0415	Practice	2	PRACTICE S, 2	6	Pair 1 PRACTICE 1 (2, golfer)	148	216906							(any response)	NR	0							Satiated							
NA	na0415	na0415	Practice	2	PRACTICE S, 2	6	Pair 2 PRACTICE 1 (2, moose)	151	219912							Match	NR	0							Satiated							
NA	na0415	na0415	Practice	2	PRACTICE P, 1	2	Target PRACTICE 2 (1, cheese)	16	223018							(any response)	NR	0							Primed							
NA	na0415	na0415	Practice	2	PRACTICE P, 1	2	Pair 1 PRACTICE (1, laugh)	20	224097							(any response)	NR	0							Primed							
NA	na0415	na0415	Practice	2	PRACTICE P, 1	2	Pair 2 PRACTICE (1, water)	23	226815	Mismatch	/					Match	E	2717							Primed							
NA	na0415	na0415	Practice	2	PRACTICE S, 3	7	Target PRACTICE31 (3, drag)	145	250649							(any response)	NR	0							Satiated							
NA	na0415	na0415	Practice	2	PRACTICE S, 3	7	Pair 1 PRACTICE 1 (3, attack)	149	251727							(any response)	NR	0							Satiated							
NA	na0415	na0415	Practice	2	PRACTICE S, 3	7	Pair 2 PRACTICE 1 (3, butter)	152	254075	Mismatch	/					Mismatch	C	2343							Satiated							
NA	na0415	na0415	Start Screen 1	3	Start Screen	8	Start Screen	153	301136	Match	z					Match; Mismatch	C	47011														
NA	na0415	na0415	Neutral	4	Neutral Prime Mismatch, 4	17	Target NEU.P.MM 3 (4, hard)	199	304225							(any response)	NR	0							Primed	Mismatch	Neutral	Neutral	Neutral	Neutral	Prime	Mismatch
NA	na0415	na0415	Neutral	4	Neutral Prime Mismatch, 4	17	Pair 1 NEU.P.MM 2 (4, puppy)	205	305303							(any response)	NR	0							Primed	Mismatch	Neutral (trial)	Neutral (trial)	Neutral	Neutral	Prime (trial)	Mismatch (trial)
NA	na0415	na0415	Neutral	4	Neutral Prime Mismatch, 4	17	Pair 2 NEU.P.MM 2 (4, abuse)	210	306840	Mismatch	/					Mismatch	C	1532							Primed	Mismatch	Neutral (trial)	Neutral (trial)	Neutral	Neutral	Prime (trial)	Mismatch (trial)
NA	na0415	na0415	Neutral	4	Neutral Prime Mismatch, 3	16	Target NEU.P.MM 3 (3, hide)	198	309947							(any response)	NR	0							Primed	Mismatch	Neutral	Neutral	Neutral	Neutral	Prime	Mismatch
NA	na0415	na0415	Neutral	4	Neutral Prime Mismatch, 3	16	Pair 1 NEU.P.MM 2 (3, injury)	204	311026							(any response)	NR	0							Primed	Mismatch	Neutral (trial)	Neutral (trial)	Neutral	Neutral	Prime (trial)	Mismatch (trial)
NA	na0415	na0415	Neutral	4	Neutral Prime Mismatch, 3	16	Pair 2 NEU.P.MM 2 (3, beast)	209	312724	Match	z					Mismatch	E	1693							Primed	Mismatch	Neutral (trial)	Neutral (trial)	Neutral	Neutral	Prime (trial)	Mismatch (trial)
NA	na0415	na0415	Neutral	4	Neutral Satiation Mismatch, 3	26	Target NEU.S.MM 5 (3, cold)	580	336560							(any response)	NR	0							Satiated	Mismatch	Neutral	Neutral	Neutral	Neutral	Satiation	Mismatch
NA	na0415	na0415	Neutral	4	Neutral Satiation Mismatch, 3	26	Pair 1 NEU.S.MM 4 (3, storm)	586	337639							(any response)	NR	0							Satiated	Mismatch	Neutral (trial)	Neutral (trial)	Neutral	Neutral	Satiation (trial)	Mismatch (trial)
NA	na0415	na0415	Neutral	4	Neutral Satiation Mismatch, 3	26	Pair 2 NEU.S.MM 4 (3, luxury)	591	339365	Mismatch	/					Mismatch	C	1725							Satiated	Mismatch	Neutral (trial)	Neutral (trial)	Neutral	Neutral	Satiation (trial)	Mismatch (trial)
NA	na0415	na0415	Neutral	4	Neutral Satiation Mismatch, 2	25	Target NEU.S.MM 5 (2, body)	579	363193							(any response)	NR	0							Satiated	Mismatch	Neutral	Neutral	Neutral	Neutral	Satiation	Mismatch
NA	na0415	na0415	Neutral	4	Neutral Satiation Mismatch, 2	25	Pair 1 NEU.S.MM 4 (2, hurt)	585	364268							(any response)	NR	0							Satiated	Mismatch	Neutral (trial)	Neutral (trial)	Neutral	Neutral	Satiation (trial)	Mismatch (trial)
NA	na0415	na0415	Neutral	4	Neutral Satiation Mismatch, 2	25	Pair 2 NEU.S.MM 4 (2, clumsy)	590	365826	Match	z					Mismatch	E	1552							Satiated	Mismatch	Neutral (trial)	Neutral (trial)	Neutral	Neutral	Satiation (trial)	Mismatch (trial)
NA	na0415	na0415	Neutral	4	Neutral Satiation Match, 3	21	Target NEU.S.M 4 (3, reptile)	389	389652							(any response)	NR	0							Satiated	Match	Neutral	Neutral	Neutral	Neutral	Satiation	Match
NA	na0415	na0415	Neutral	4	Neutral Satiation Match, 3	21	Pair 1 NEU.S.M 3 (3, cake)	395	390730							(any response)	NR	0							Satiated	Match	Neutral (trial)	Neutral (trial)	Neutral	Neutral	Satiation (trial)	Match (trial)
NA	na0415	na0415	Neutral	4	Neutral Satiation Match, 3	21	Pair 2 NEU.S.M 3 (3, cute)	400	392828	Mismatch	/					Match	E	2092							Satiated	Match	Neutral (trial)	Neutral (trial)	Neutral	Neutral	Satiation (trial)	Match (trial)
NA	na0415	na0415	Neutral	4	Neutral Satiation Match, 5	23	Target NEU.S.M 4 (5, dentist)	391	416669							(any response)	NR	0							Satiated	Match	Neutral	Neutral	Neutral	Neutral	Satiation	Match
NA	na0415	na0415	Neutral	4	Neutral Satiation Match, 5	23	Pair 1 NEU.S.M 3 (5, victim)	397	417743							(any response)	NR	0							Satiated	Match	Neutral (trial)	Neutral (trial)	Neutral	Neutral	Satiation (trial)	Match (trial)
NA	na0415	na0415	Neutral	4	Neutral Satiation Match, 5	23	Pair 2 NEU.S.M 3 (5, rude)	402	419390	Match	z					Match	C	1642							Satiated	Match	Neutral (trial)	Neutral (trial)	Neutral	Neutral	Satiation (trial)	Match (trial)
NA	na0415	na0415	Neutral	4	Neutral Prime Mismatch, 1	14	Target NEU.P.MM 3 (1, cliff)	196	422488							(any response)	NR	0							Primed	Mismatch	Neutral	Neutral	Neutral	Neutral	Prime	Mismatch
NA	na0415	na0415	Neutral	4	Neutral Prime Mismatch, 1	14	Pair 1 NEU.P.MM 2 (1, hopeful)	202	423566							(any response)	NR	0							Primed	Mismatch	Neutral (trial)	Neutral (trial)	Neutral	Neutral	Prime (trial)	Mismatch (trial)
NA	na0415	na0415	Neutral	4	Neutral Prime Mismatch, 1	14	Pair 2 NEU.P.MM 2 (1, selfish)	207	425409	Mismatch	/					Mismatch	C	1837							Primed	Mismatch	Neutral (trial)	Neutral (trial)	Neutral	Neutral	Prime (trial)	Mismatch (trial)
NA	na0415	na0415	Neutral	4	Neutral Prime Match, 1	9	Target NEU.P.M 2 (1, hit)	167	428516							(any response)	NR	0							Primed	Match	Neutral	Neutral	Neutral	Neutral	Prime	Match
NA	na0415	na0415	Neutral	4	Neutral Prime Match, 1	9	Pair 1 NEU.P.M 1 (1, tumor)	173	429589							(any response)	NR	0							Primed	Match	Neutral (trial)	Neutral (trial)	Neutral	Neutral	Prime (trial)	Match (trial)
NA	na0415	na0415	Neutral	4	Neutral Prime Match, 1	9	Pair 2 NEU.P.M 1 (1, rotten)	178	431699	Match	z					Match	C	2104							Primed	Match	Neutral (trial)	Neutral (trial)	Neutral	Neutral	Prime (trial)	Match (trial)
NA	na0415	na0415	Neutral	4	Neutral Satiation Match, 4	22	Target NEU.S.M 4 (4, defiant)	390	455529							(any response)	NR	0							Satiated	Match	Neutral	Neutral	Neutral	Neutral	Satiation	Match
NA	na0415	na0415	Neutral	4	Neutral Satiation Match, 4	22	Pair 1 NEU.S.M 3 (4, news)	396	456603							(any response)	NR	0							Satiated	Match	Neutral (trial)	Neutral (trial)	Neutral	Neutral	Satiation (trial)	Match (trial)
NA	na0415	na0415	Neutral	4	Neutral Satiation Match, 4	22	Pair 2 NEU.S.M 3 (4, kick)	401	458575	Mismatch	/					Match	E	1966							Satiated	Match	Neutral (trial)	Neutral (trial)	Neutral	Neutral	Satiation (trial)	Match (trial)
NA	na0415	na0415	Neutral	4	Neutral Satiation Match, 1	19	Target NEU.S.M 4 (1, alien)	387	482405							(any response)	NR	0							Satiated	Match	Neutral	Neutral	Neutral	Neutral	Satiation	Match
NA	na0415	na0415	Neutral	4	Neutral Satiation Match, 1	19	Pair 1 NEU.S.M 3 (1, highway)	393	483483							(any response)	NR	0							Satiated	Match	Neutral (trial)	Neutral (trial)	Neutral	Neutral	Satiation (trial)	Match (trial)
NA	na0415	na0415	Neutral	4	Neutral Satiation Match, 1	19	Pair 2 NEU.S.M 3 (1, noisy)	398	485589	Match	z					Match	C	2100							Satiated	Match	Neutral (trial)	Neutral (trial)	Neutral	Neutral	Satiation (trial)	Match (trial)
