nb1031
Ryan Hildebrandt Thesis Study Final
10/31/2019	09:00:47 AM

Participant	Participant	Session	Block	Block	Trial	Trial	Event	Event	Cumulative	Participant			Pressed Or	X	Y	Correct	Error	Reaction	Reaction Time	Font Color	ISI Durations	Screen Location	Screen Location II	Repetitions
Group	Name	ID	Name	No.	Name	No.	Name	No.	Time	Response	Key	Key	Released	Position	Position	Response	Code	Time	(Trial Variable)	(Trial Variable)	(Trial Variable)	(Trial Variable)	(Trial Variable)	(Trial Variable)	Primed/Satiated	Match/Mismatch	Valence	Word Type	Pair Type	Block Valence	Trial Type	Word Pair Valence
NB	nb1031	nb1031	Practice	2	PRACTICE S, 1	5	Target PRACTICE31 (1, bulbs)	143	358785							(any response)	NR	0							Satiated							
NB	nb1031	nb1031	Practice	2	PRACTICE S, 1	5	Pair 1 PRACTICE 1 (1, cake)	147	359863							(any response)	NR	0							Satiated							
NB	nb1031	nb1031	Practice	2	PRACTICE S, 1	5	Pair 2 PRACTICE 1 (1, overjoyed)	150	361674	Match	z					Match	C	1811							Satiated							
NB	nb1031	nb1031	Practice	2	PRACTICE P, 2	3	Target PRACTICE 2 (2, book)	17	364774							(any response)	NR	0							Primed							
NB	nb1031	nb1031	Practice	2	PRACTICE P, 2	3	Pair 1 PRACTICE (2, evil)	21	365853							(any response)	NR	0							Primed							
NB	nb1031	nb1031	Practice	2	PRACTICE P, 2	3	Pair 2 PRACTICE (2, disaster)	24	367063	Match	z					Match	C	1210							Primed							
NB	nb1031	nb1031	Practice	2	PRACTICE P, 1	2	Target PRACTICE 2 (1, cheese)	16	370164							(any response)	NR	0							Primed							
NB	nb1031	nb1031	Practice	2	PRACTICE P, 1	2	Pair 1 PRACTICE (1, laugh)	20	371242							(any response)	NR	0							Primed							
NB	nb1031	nb1031	Practice	2	PRACTICE P, 1	2	Pair 2 PRACTICE (1, water)	23	372306	Mismatch	/					Match	E	1063							Primed							
NB	nb1031	nb1031	Practice	2	PRACTICE S, 3	7	Target PRACTICE31 (3, drag)	145	396142							(any response)	NR	0							Satiated							
NB	nb1031	nb1031	Practice	2	PRACTICE S, 3	7	Pair 1 PRACTICE 1 (3, attack)	149	397220							(any response)	NR	0							Satiated							
NB	nb1031	nb1031	Practice	2	PRACTICE S, 3	7	Pair 2 PRACTICE 1 (3, butter)	152	398688	Mismatch	/					Mismatch	C	1462							Satiated							
NB	nb1031	nb1031	Practice	2	PRACTICE P, 3	4	Target PRACTICE 2 (3, stork)	18	401798							(any response)	NR	0							Primed							
NB	nb1031	nb1031	Practice	2	PRACTICE P, 3	4	Pair 1 PRACTICE (3, drive)	22	402877							(any response)	NR	0							Primed							
NB	nb1031	nb1031	Practice	2	PRACTICE P, 3	4	Pair 2 PRACTICE (3, burger)	25	404348	Mismatch	/					Match	E	1470							Primed							
NB	nb1031	nb1031	Practice	2	PRACTICE S, 2	6	Target PRACTICE31 (2, shirt)	144	428194							(any response)	NR	0							Satiated							
NB	nb1031	nb1031	Practice	2	PRACTICE S, 2	6	Pair 1 PRACTICE 1 (2, golfer)	148	429273							(any response)	NR	0							Satiated							
NB	nb1031	nb1031	Practice	2	PRACTICE S, 2	6	Pair 2 PRACTICE 1 (2, moose)	151	430865	Match	z					Match	C	1587							Satiated							
NB	nb1031	nb1031	Start Screen 1	3	Start Screen	8	Start Screen	153	461726	Match	z					Match; Mismatch	C	30829														
NB	nb1031	nb1031	Neutral	4	Neutral Prime Match, 1	9	Target NEU.P.M 2 (1, hit)	167	464819							(any response)	NR	0							Primed	Match	Neutral	Neutral	Neutral	Neutral	Prime	Match
NB	nb1031	nb1031	Neutral	4	Neutral Prime Match, 1	9	Pair 1 NEU.P.M 1 (1, tumor)	173	465896							(any response)	NR	0							Primed	Match	Neutral (trial)	Neutral (trial)	Neutral	Neutral	Prime (trial)	Match (trial)
NB	nb1031	nb1031	Neutral	4	Neutral Prime Match, 1	9	Pair 2 NEU.P.M 1 (1, rotten)	178	467125	Match	z					Match	C	1228							Primed	Match	Neutral (trial)	Neutral (trial)	Neutral	Neutral	Prime (trial)	Match (trial)
NB	nb1031	nb1031	Neutral	4	Neutral Prime Match, 4	12	Target NEU.P.M 2 (4, vanity)	170	470225							(any response)	NR	0							Primed	Match	Neutral	Neutral	Neutral	Neutral	Prime	Match
NB	nb1031	nb1031	Neutral	4	Neutral Prime Match, 4	12	Pair 1 NEU.P.M 1 (4, alone)	176	471302							(any response)	NR	0							Primed	Match	Neutral (trial)	Neutral (trial)	Neutral	Neutral	Prime (trial)	Match (trial)
NB	nb1031	nb1031	Neutral	4	Neutral Prime Match, 4	12	Pair 2 NEU.P.M 1 (4, horror)	181	473156	Match	z					Match	C	1853							Primed	Match	Neutral (trial)	Neutral (trial)	Neutral	Neutral	Prime (trial)	Match (trial)
NB	nb1031	nb1031	Neutral	4	Neutral Satiation Mismatch, 5	28	Target NEU.S.MM 5 (5, tease)	582	496988							(any response)	NR	0							Satiated	Mismatch	Neutral	Neutral	Neutral	Neutral	Satiation	Mismatch
NB	nb1031	nb1031	Neutral	4	Neutral Satiation Mismatch, 5	28	Pair 1 NEU.S.MM 4 (5, hotel)	588	498065							(any response)	NR	0							Satiated	Mismatch	Neutral (trial)	Neutral (trial)	Neutral	Neutral	Satiation (trial)	Mismatch (trial)
NB	nb1031	nb1031	Neutral	4	Neutral Satiation Mismatch, 5	28	Pair 2 NEU.S.MM 4 (5, circus)	593	499673	Match	z					Mismatch	E	1607							Satiated	Mismatch	Neutral (trial)	Neutral (trial)	Neutral	Neutral	Satiation (trial)	Mismatch (trial)
NB	nb1031	nb1031	Neutral	4	Neutral Satiation Match, 2	20	Target NEU.S.M 4 (2, rough)	388	523504							(any response)	NR	0							Satiated	Match	Neutral	Neutral	Neutral	Neutral	Satiation	Match
NB	nb1031	nb1031	Neutral	4	Neutral Satiation Match, 2	20	Pair 1 NEU.S.M 3 (2, kiss)	394	524578							(any response)	NR	0							Satiated	Match	Neutral (trial)	Neutral (trial)	Neutral	Neutral	Satiation (trial)	Match (trial)
NB	nb1031	nb1031	Neutral	4	Neutral Satiation Match, 2	20	Pair 2 NEU.S.M 3 (2, pride)	399	526270	Mismatch	/					Match	E	1691							Satiated	Match	Neutral (trial)	Neutral (trial)	Neutral	Neutral	Satiation (trial)	Match (trial)
NB	nb1031	nb1031	Neutral	4	Neutral Satiation Mismatch, 2	25	Target NEU.S.MM 5 (2, body)	579	550095							(any response)	NR	0							Satiated	Mismatch	Neutral	Neutral	Neutral	Neutral	Satiation	Mismatch
NB	nb1031	nb1031	Neutral	4	Neutral Satiation Mismatch, 2	25	Pair 1 NEU.S.MM 4 (2, hurt)	585	551177							(any response)	NR	0							Satiated	Mismatch	Neutral (trial)	Neutral (trial)	Neutral	Neutral	Satiation (trial)	Mismatch (trial)
NB	nb1031	nb1031	Neutral	4	Neutral Satiation Mismatch, 2	25	Pair 2 NEU.S.MM 4 (2, clumsy)	590	552506	Match	z					Mismatch	E	1328							Satiated	Mismatch	Neutral (trial)	Neutral (trial)	Neutral	Neutral	Satiation (trial)	Mismatch (trial)
NB	nb1031	nb1031	Neutral	4	Neutral Prime Match, 5	13	Target NEU.P.M 2 (5, revolt)	171	555619							(any response)	NR	0							Primed	Match	Neutral	Neutral	Neutral	Neutral	Prime	Match
NB	nb1031	nb1031	Neutral	4	Neutral Prime Match, 5	13	Pair 1 NEU.P.M 1 (5, aroused)	177	556697							(any response)	NR	0							Primed	Match	Neutral (trial)	Neutral (trial)	Neutral	Neutral	Prime (trial)	Match (trial)
NB	nb1031	nb1031	Neutral	4	Neutral Prime Match, 5	13	Pair 2 NEU.P.M 1 (5, wealthy)	182	558401	Match	z					Match	C	1699							Primed	Match	Neutral (trial)	Neutral (trial)	Neutral	Neutral	Prime (trial)	Match (trial)
NB	nb1031	nb1031	Neutral	4	Neutral Prime Mismatch, 3	16	Target NEU.P.MM 3 (3, hide)	198	561510							(any response)	NR	0							Primed	Mismatch	Neutral	Neutral	Neutral	Neutral	Prime	Mismatch
NB	nb1031	nb1031	Neutral	4	Neutral Prime Mismatch, 3	16	Pair 1 NEU.P.MM 2 (3, injury)	204	562587							(any response)	NR	0							Primed	Mismatch	Neutral (trial)	Neutral (trial)	Neutral	Neutral	Prime (trial)	Mismatch (trial)
NB	nb1031	nb1031	Neutral	4	Neutral Prime Mismatch, 3	16	Pair 2 NEU.P.MM 2 (3, beast)	209	564027	Match	z					Mismatch	E	1440							Primed	Mismatch	Neutral (trial)	Neutral (trial)	Neutral	Neutral	Prime (trial)	Mismatch (trial)
NB	nb1031	nb1031	Neutral	4	Neutral Prime Match, 2	10	Target NEU.P.M 2 (2, alley)	168	567133							(any response)	NR	0							Primed	Match	Neutral	Neutral	Neutral	Neutral	Prime	Match
