nb1008
Ryan Hildebrandt Thesis Study Final
10/08/2019	09:55:02 AM

Participant	Participant	Session	Block	Block	Trial	Trial	Event	Event	Cumulative	Participant			Pressed Or	X	Y	Correct	Error	Reaction	Reaction Time	Font Color	ISI Durations	Screen Location	Screen Location II	Repetitions
Group	Name	ID	Name	No.	Name	No.	Name	No.	Time	Response	Key	Key	Released	Position	Position	Response	Code	Time	(Trial Variable)	(Trial Variable)	(Trial Variable)	(Trial Variable)	(Trial Variable)	(Trial Variable)	Primed/Satiated	Match/Mismatch	Valence	Word Type	Pair Type	Block Valence	Trial Type	Word Pair Valence
NB	nb1008	nb1008	Practice	2	PRACTICE S, 3	7	Target PRACTICE31 (3, drag)	145	390268							(any response)	NR	0							Satiated							
NB	nb1008	nb1008	Practice	2	PRACTICE S, 3	7	Pair 1 PRACTICE 1 (3, attack)	149	391346							(any response)	NR	0							Satiated							
NB	nb1008	nb1008	Practice	2	PRACTICE S, 3	7	Pair 2 PRACTICE 1 (3, butter)	152	394352							Mismatch	NR	0							Satiated							
NB	nb1008	nb1008	Practice	2	PRACTICE P, 1	2	Target PRACTICE 2 (1, cheese)	16	397462							(any response)	NR	0							Primed							
NB	nb1008	nb1008	Practice	2	PRACTICE P, 1	2	Pair 1 PRACTICE (1, laugh)	20	398537							(any response)	NR	0							Primed							
NB	nb1008	nb1008	Practice	2	PRACTICE P, 1	2	Pair 2 PRACTICE (1, water)	23	401539							Match	NR	0							Primed							
NB	nb1008	nb1008	Practice	2	PRACTICE S, 2	6	Target PRACTICE31 (2, shirt)	144	425373							(any response)	NR	0							Satiated							
NB	nb1008	nb1008	Practice	2	PRACTICE S, 2	6	Pair 1 PRACTICE 1 (2, golfer)	148	426452							(any response)	NR	0							Satiated							
NB	nb1008	nb1008	Practice	2	PRACTICE S, 2	6	Pair 2 PRACTICE 1 (2, moose)	151	427883	Mismatch	/					Match	E	1430							Satiated							
NB	nb1008	nb1008	Practice	2	PRACTICE P, 2	3	Target PRACTICE 2 (2, book)	17	430996							(any response)	NR	0							Primed							
NB	nb1008	nb1008	Practice	2	PRACTICE P, 2	3	Pair 1 PRACTICE (2, evil)	21	432075							(any response)	NR	0							Primed							
NB	nb1008	nb1008	Practice	2	PRACTICE P, 2	3	Pair 2 PRACTICE (2, disaster)	24	433463	Mismatch	/					Match	E	1387							Primed							
NB	nb1008	nb1008	Practice	2	PRACTICE P, 3	4	Target PRACTICE 2 (3, stork)	18	436572							(any response)	NR	0							Primed							
NB	nb1008	nb1008	Practice	2	PRACTICE P, 3	4	Pair 1 PRACTICE (3, drive)	22	437647							(any response)	NR	0							Primed							
NB	nb1008	nb1008	Practice	2	PRACTICE P, 3	4	Pair 2 PRACTICE (3, burger)	25	439167	Mismatch	/					Match	E	1515							Primed							
NB	nb1008	nb1008	Practice	2	PRACTICE S, 1	5	Target PRACTICE31 (1, bulbs)	143	462997							(any response)	NR	0							Satiated							
NB	nb1008	nb1008	Practice	2	PRACTICE S, 1	5	Pair 1 PRACTICE 1 (1, cake)	147	464077							(any response)	NR	0							Satiated							
NB	nb1008	nb1008	Practice	2	PRACTICE S, 1	5	Pair 2 PRACTICE 1 (1, overjoyed)	150	465797	Mismatch	/					Match	E	1719							Satiated							
NB	nb1008	nb1008	Start Screen 1	3	Start Screen	8	Start Screen	153	492044	Mismatch	/					Match; Mismatch	C	26211														
NB	nb1008	nb1008	Neutral	4	Neutral Prime Match, 2	10	Target NEU.P.M 2 (2, alley)	168	495134							(any response)	NR	0							Primed	Match	Neutral	Neutral	Neutral	Neutral	Prime	Match
NB	nb1008	nb1008	Neutral	4	Neutral Prime Match, 2	10	Pair 1 NEU.P.M 1 (2, swamp)	174	496212							(any response)	NR	0							Primed	Match	Neutral (trial)	Neutral (trial)	Neutral	Neutral	Prime (trial)	Match (trial)
NB	nb1008	nb1008	Neutral	4	Neutral Prime Match, 2	10	Pair 2 NEU.P.M 1 (2, rancid)	179	498154	Match	z					Match	C	1936							Primed	Match	Neutral (trial)	Neutral (trial)	Neutral	Neutral	Prime (trial)	Match (trial)
NB	nb1008	nb1008	Neutral	4	Neutral Prime Mismatch, 3	16	Target NEU.P.MM 3 (3, hide)	198	501257							(any response)	NR	0							Primed	Mismatch	Neutral	Neutral	Neutral	Neutral	Prime	Mismatch
NB	nb1008	nb1008	Neutral	4	Neutral Prime Mismatch, 3	16	Pair 1 NEU.P.MM 2 (3, injury)	204	502335							(any response)	NR	0							Primed	Mismatch	Neutral (trial)	Neutral (trial)	Neutral	Neutral	Prime (trial)	Mismatch (trial)
NB	nb1008	nb1008	Neutral	4	Neutral Prime Mismatch, 3	16	Pair 2 NEU.P.MM 2 (3, beast)	209	503576	Mismatch	/					Mismatch	C	1240							Primed	Mismatch	Neutral (trial)	Neutral (trial)	Neutral	Neutral	Prime (trial)	Mismatch (trial)
NB	nb1008	nb1008	Neutral	4	Neutral Satiation Mismatch, 5	28	Target NEU.S.MM 5 (5, tease)	582	527402							(any response)	NR	0							Satiated	Mismatch	Neutral	Neutral	Neutral	Neutral	Satiation	Mismatch
NB	nb1008	nb1008	Neutral	4	Neutral Satiation Mismatch, 5	28	Pair 1 NEU.S.MM 4 (5, hotel)	588	528481							(any response)	NR	0							Satiated	Mismatch	Neutral (trial)	Neutral (trial)	Neutral	Neutral	Satiation (trial)	Mismatch (trial)
