nb1029
Ryan Hildebrandt Thesis Study Final
10/29/2019	11:21:18 AM

Participant	Participant	Session	Block	Block	Trial	Trial	Event	Event	Cumulative	Participant			Pressed Or	X	Y	Correct	Error	Reaction	Reaction Time	Font Color	ISI Durations	Screen Location	Screen Location II	Repetitions
Group	Name	ID	Name	No.	Name	No.	Name	No.	Time	Response	Key	Key	Released	Position	Position	Response	Code	Time	(Trial Variable)	(Trial Variable)	(Trial Variable)	(Trial Variable)	(Trial Variable)	(Trial Variable)	Primed/Satiated	Match/Mismatch	Valence	Word Type	Pair Type	Block Valence	Trial Type	Word Pair Valence
NB	nb1029	nb1029	Practice	2	PRACTICE P, 1	2	Target PRACTICE 2 (1, cheese)	16	243316							(any response)	NR	0							Primed							
NB	nb1029	nb1029	Practice	2	PRACTICE P, 1	2	Pair 1 PRACTICE (1, laugh)	20	244392							(any response)	NR	0							Primed							
NB	nb1029	nb1029	Practice	2	PRACTICE P, 1	2	Pair 2 PRACTICE (1, water)	23	245543	Match	z					Match	C	1150							Primed							
NB	nb1029	nb1029	Practice	2	PRACTICE S, 3	7	Target PRACTICE31 (3, drag)	145	269375							(any response)	NR	0							Satiated							
NB	nb1029	nb1029	Practice	2	PRACTICE S, 3	7	Pair 1 PRACTICE 1 (3, attack)	149	270454							(any response)	NR	0							Satiated							
NB	nb1029	nb1029	Practice	2	PRACTICE S, 3	7	Pair 2 PRACTICE 1 (3, butter)	152	271363	Mismatch	/					Mismatch	C	904							Satiated							
NB	nb1029	nb1029	Practice	2	PRACTICE P, 2	3	Target PRACTICE 2 (2, book)	17	274463							(any response)	NR	0							Primed							
NB	nb1029	nb1029	Practice	2	PRACTICE P, 2	3	Pair 1 PRACTICE (2, evil)	21	275543							(any response)	NR	0							Primed							
NB	nb1029	nb1029	Practice	2	PRACTICE P, 2	3	Pair 2 PRACTICE (2, disaster)	24	276583	Match	z					Match	C	1039							Primed							
NB	nb1029	nb1029	Practice	2	PRACTICE S, 1	5	Target PRACTICE31 (1, bulbs)	143	300410							(any response)	NR	0							Satiated							
NB	nb1029	nb1029	Practice	2	PRACTICE S, 1	5	Pair 1 PRACTICE 1 (1, cake)	147	301488							(any response)	NR	0							Satiated							
NB	nb1029	nb1029	Practice	2	PRACTICE S, 1	5	Pair 2 PRACTICE 1 (1, overjoyed)	150	302438	Match	z					Match	C	949							Satiated							
NB	nb1029	nb1029	Practice	2	PRACTICE S, 2	6	Target PRACTICE31 (2, shirt)	144	326276							(any response)	NR	0							Satiated							
NB	nb1029	nb1029	Practice	2	PRACTICE S, 2	6	Pair 1 PRACTICE 1 (2, golfer)	148	327350							(any response)	NR	0							Satiated							
NB	nb1029	nb1029	Practice	2	PRACTICE S, 2	6	Pair 2 PRACTICE 1 (2, moose)	151	328415	Match	z					Match	C	1064							Satiated							
NB	nb1029	nb1029	Practice	2	PRACTICE P, 3	4	Target PRACTICE 2 (3, stork)	18	331512							(any response)	NR	0							Primed							
NB	nb1029	nb1029	Practice	2	PRACTICE P, 3	4	Pair 1 PRACTICE (3, drive)	22	332590							(any response)	NR	0							Primed							
NB	nb1029	nb1029	Practice	2	PRACTICE P, 3	4	Pair 2 PRACTICE (3, burger)	25	333646	Match	z					Match	C	1056							Primed							
NB	nb1029	nb1029	Start Screen 1	3	Start Screen	8	Start Screen	153	372066	Match	z					Match; Mismatch	C	38386														
NB	nb1029	nb1029	Neutral	4	Neutral Prime Match, 1	9	Target NEU.P.M 2 (1, hit)	167	375158							(any response)	NR	0							Primed	Match	Neutral	Neutral	Neutral	Neutral	Prime	Match
NB	nb1029	nb1029	Neutral	4	Neutral Prime Match, 1	9	Pair 1 NEU.P.M 1 (1, tumor)	173	376237							(any response)	NR	0							Primed	Match	Neutral (trial)	Neutral (trial)	Neutral	Neutral	Prime (trial)	Match (trial)
NB	nb1029	nb1029	Neutral	4	Neutral Prime Match, 1	9	Pair 2 NEU.P.M 1 (1, rotten)	178	377433	Match	z					Match	C	1190							Primed	Match	Neutral (trial)	Neutral (trial)	Neutral	Neutral	Prime (trial)	Match (trial)
NB	nb1029	nb1029	Neutral	4	Neutral Satiation Match, 4	22	Target NEU.S.M 4 (4, defiant)	390	401254							(any response)	NR	0							Satiated	Match	Neutral	Neutral	Neutral	Neutral	Satiation	Match
NB	nb1029	nb1029	Neutral	4	Neutral Satiation Match, 4	22	Pair 1 NEU.S.M 3 (4, news)	396	402333							(any response)	NR	0							Satiated	Match	Neutral (trial)	Neutral (trial)	Neutral	Neutral	Satiation (trial)	Match (trial)
NB	nb1029	nb1029	Neutral	4	Neutral Satiation Match, 4	22	Pair 2 NEU.S.M 3 (4, kick)	401	403276	Match	z					Match	C	942							Satiated	Match	Neutral (trial)	Neutral (trial)	Neutral	Neutral	Satiation (trial)	Match (trial)
NB	nb1029	nb1029	Neutral	4	Neutral Prime Mismatch, 2	15	Target NEU.P.MM 3 (2, obscene)	197	406376							(any response)	NR	0							Primed	Mismatch	Neutral	Neutral	Neutral	Neutral	Prime	Mismatch
NB	nb1029	nb1029	Neutral	4	Neutral Prime Mismatch, 2	15	Pair 1 NEU.P.MM 2 (2, mystic)	203	407456							(any response)	NR	0							Primed	Mismatch	Neutral (trial)	Neutral (trial)	Neutral	Neutral	Prime (trial)	Mismatch (trial)
NB	nb1029	nb1029	Neutral	4	Neutral Prime Mismatch, 2	15	Pair 2 NEU.P.MM 2 (2, diamond)	208	408485	Match	z					Mismatch	E	1024							Primed	Mismatch	Neutral (trial)	Neutral (trial)	Neutral	Neutral	Prime (trial)	Mismatch (trial)
NB	nb1029	nb1029	Neutral	4	Neutral Satiation Match, 1	19	Target NEU.S.M 4 (1, alien)	387	432322							(any response)	NR	0							Satiated	Match	Neutral	Neutral	Neutral	Neutral	Satiation	Match
NB	nb1029	nb1029	Neutral	4	Neutral Satiation Match, 1	19	Pair 1 NEU.S.M 3 (1, highway)	393	433401							(any response)	NR	0							Satiated	Match	Neutral (trial)	Neutral (trial)	Neutral	Neutral	Satiation (trial)	Match (trial)
NB	nb1029	nb1029	Neutral	4	Neutral Satiation Match, 1	19	Pair 2 NEU.S.M 3 (1, noisy)	398	434586	Match	z					Match	C	1180							Satiated	Match	Neutral (trial)	Neutral (trial)	Neutral	Neutral	Satiation (trial)	Match (trial)
NB	nb1029	nb1029	Neutral	4	Neutral Prime Mismatch, 1	14	Target NEU.P.MM 3 (1, cliff)	196	437694							(any response)	NR	0							Primed	Mismatch	Neutral	Neutral	Neutral	Neutral	Prime	Mismatch
NB	nb1029	nb1029	Neutral	4	Neutral Prime Mismatch, 1	14	Pair 1 NEU.P.MM 2 (1, hopeful)	202	438773							(any response)	NR	0							Primed	Mismatch	Neutral (trial)	Neutral (trial)	Neutral	Neutral	Prime (trial)	Mismatch (trial)
NB	nb1029	nb1029	Neutral	4	Neutral Prime Mismatch, 1	14	Pair 2 NEU.P.MM 2 (1, selfish)	207	440098	Mismatch	/					Mismatch	C	1320							Primed	Mismatch	Neutral (trial)	Neutral (trial)	Neutral	Neutral	Prime (trial)	Mismatch (trial)
NB	nb1029	nb1029	Neutral	4	Neutral Prime Match, 4	12	Target NEU.P.M 2 (4, vanity)	170	443201							(any response)	NR	0							Primed	Match	Neutral	Neutral	Neutral	Neutral	Prime	Match
NB	nb1029	nb1029	Neutral	4	Neutral Prime Match, 4	12	Pair 1 NEU.P.M 1 (4, alone)	176	444279							(any response)	NR	0							Primed	Match	Neutral (trial)	Neutral (trial)	Neutral	Neutral	Prime (trial)	Match (trial)
NB	nb1029	nb1029	Neutral	4	Neutral Prime Match, 4	12	Pair 2 NEU.P.M 1 (4, horror)	181	445724	Match	z					Match	C	1444							Primed	Match	Neutral (trial)	Neutral (trial)	Neutral	Neutral	Prime (trial)	Match (trial)
NB	nb1029	nb1029	Neutral	4	Neutral Satiation Mismatch, 4	27	Target NEU.S.MM 5 (4, lump)	581	469563							(any response)	NR	0							Satiated	Mismatch	Neutral	Neutral	Neutral	Neutral	Satiation	Mismatch
