na0910
Ryan Hildebrandt Thesis Study Final
09/10/2019	11:54:29 AM

Participant	Participant	Session	Block	Block	Trial	Trial	Event	Event	Cumulative	Participant			Pressed Or	X	Y	Correct	Error	Reaction	Reaction Time	Font Color	ISI Durations	Screen Location	Screen Location II	Repetitions
Group	Name	ID	Name	No.	Name	No.	Name	No.	Time	Response	Key	Key	Released	Position	Position	Response	Code	Time	(Trial Variable)	(Trial Variable)	(Trial Variable)	(Trial Variable)	(Trial Variable)	(Trial Variable)	Primed/Satiated	Match/Mismatch	Valence	Word Type	Pair Type	Block Valence	Trial Type	Word Pair Valence
NA	na0910	na0910	Practice	2	PRACTICE P, 2	3	Target PRACTICE 2 (2, book)	17	332969							(any response)	NR	0							Primed							
NA	na0910	na0910	Practice	2	PRACTICE P, 2	3	Pair 1 PRACTICE (2, evil)	21	334048							(any response)	NR	0							Primed							
NA	na0910	na0910	Practice	2	PRACTICE P, 2	3	Pair 2 PRACTICE (2, disaster)	24	336433	Mismatch	/					Match	E	2384							Primed							
NA	na0910	na0910	Practice	2	PRACTICE P, 1	2	Target PRACTICE 2 (1, cheese)	16	339542							(any response)	NR	0							Primed							
NA	na0910	na0910	Practice	2	PRACTICE P, 1	2	Pair 1 PRACTICE (1, laugh)	20	340621							(any response)	NR	0							Primed							
NA	na0910	na0910	Practice	2	PRACTICE P, 1	2	Pair 2 PRACTICE (1, water)	23	342137	Mismatch	/					Match	E	1515							Primed							
NA	na0910	na0910	Practice	2	PRACTICE P, 3	4	Target PRACTICE 2 (3, stork)	18	345248							(any response)	NR	0							Primed							
NA	na0910	na0910	Practice	2	PRACTICE P, 3	4	Pair 1 PRACTICE (3, drive)	22	346327							(any response)	NR	0							Primed							
NA	na0910	na0910	Practice	2	PRACTICE P, 3	4	Pair 2 PRACTICE (3, burger)	25	347785	Mismatch	/					Match	E	1457							Primed							
NA	na0910	na0910	Practice	2	PRACTICE S, 2	6	Target PRACTICE31 (2, shirt)	144	371612							(any response)	NR	0							Satiated							
NA	na0910	na0910	Practice	2	PRACTICE S, 2	6	Pair 1 PRACTICE 1 (2, golfer)	148	372690							(any response)	NR	0							Satiated							
