nb1024
Ryan Hildebrandt Thesis Study Final
10/24/2019	09:04:26 AM

Participant	Participant	Session	Block	Block	Trial	Trial	Event	Event	Cumulative	Participant			Pressed Or	X	Y	Correct	Error	Reaction	Reaction Time	Font Color	ISI Durations	Screen Location	Screen Location II	Repetitions
Group	Name	ID	Name	No.	Name	No.	Name	No.	Time	Response	Key	Key	Released	Position	Position	Response	Code	Time	(Trial Variable)	(Trial Variable)	(Trial Variable)	(Trial Variable)	(Trial Variable)	(Trial Variable)	Primed/Satiated	Match/Mismatch	Valence	Word Type	Pair Type	Block Valence	Trial Type	Word Pair Valence
NB	nb1024	nb1024	Practice	2	PRACTICE S, 1	5	Target PRACTICE31 (1, bulbs)	143	167821							(any response)	NR	0							Satiated							
NB	nb1024	nb1024	Practice	2	PRACTICE S, 1	5	Pair 1 PRACTICE 1 (1, cake)	147	168899							(any response)	NR	0							Satiated							
NB	nb1024	nb1024	Practice	2	PRACTICE S, 1	5	Pair 2 PRACTICE 1 (1, overjoyed)	150	171900							Match	NR	0							Satiated							
NB	nb1024	nb1024	Practice	2	PRACTICE S, 2	6	Target PRACTICE31 (2, shirt)	144	195736							(any response)	NR	0							Satiated							
NB	nb1024	nb1024	Practice	2	PRACTICE S, 2	6	Pair 1 PRACTICE 1 (2, golfer)	148	196813							(any response)	NR	0							Satiated							
NB	nb1024	nb1024	Practice	2	PRACTICE S, 2	6	Pair 2 PRACTICE 1 (2, moose)	151	198261	Mismatch	/					Match	E	1443							Satiated							
NB	nb1024	nb1024	Practice	2	PRACTICE P, 3	4	Target PRACTICE 2 (3, stork)	18	201358							(any response)	NR	0							Primed							
NB	nb1024	nb1024	Practice	2	PRACTICE P, 3	4	Pair 1 PRACTICE (3, drive)	22	202436							(any response)	NR	0							Primed							
NB	nb1024	nb1024	Practice	2	PRACTICE P, 3	4	Pair 2 PRACTICE (3, burger)	25	204809	Match	z					Match	C	2373							Primed							
NB	nb1024	nb1024	Practice	2	PRACTICE P, 1	2	Target PRACTICE 2 (1, cheese)	16	207914							(any response)	NR	0							Primed							
NB	nb1024	nb1024	Practice	2	PRACTICE P, 1	2	Pair 1 PRACTICE (1, laugh)	20	208993							(any response)	NR	0							Primed							
NB	nb1024	nb1024	Practice	2	PRACTICE P, 1	2	Pair 2 PRACTICE (1, water)	23	210479	Match	z					Match	C	1481							Primed							
NB	nb1024	nb1024	Practice	2	PRACTICE P, 2	3	Target PRACTICE 2 (2, book)	17	213588							(any response)	NR	0							Primed							
NB	nb1024	nb1024	Practice	2	PRACTICE P, 2	3	Pair 1 PRACTICE (2, evil)	21	214666							(any response)	NR	0							Primed							
NB	nb1024	nb1024	Practice	2	PRACTICE P, 2	3	Pair 2 PRACTICE (2, disaster)	24	216003	Mismatch	/					Match	E	1337							Primed							
NB	nb1024	nb1024	Practice	2	PRACTICE S, 3	7	Target PRACTICE31 (3, drag)	145	239850							(any response)	NR	0							Satiated							
NB	nb1024	nb1024	Practice	2	PRACTICE S, 3	7	Pair 1 PRACTICE 1 (3, attack)	149	240928							(any response)	NR	0							Satiated							
NB	nb1024	nb1024	Practice	2	PRACTICE S, 3	7	Pair 2 PRACTICE 1 (3, butter)	152	242678	Mismatch	/					Mismatch	C	1744							Satiated							
NB	nb1024	nb1024	Start Screen 1	3	Start Screen	8	Start Screen	153	309090	Match	z					Match; Mismatch	C	66370														
NB	nb1024	nb1024	Neutral	4	Neutral Prime Mismatch, 5	18	Target NEU.P.MM 3 (5, lion)	200	312179							(any response)	NR	0							Primed	Mismatch	Neutral	Neutral	Neutral	Neutral	Prime	Mismatch
NB	nb1024	nb1024	Neutral	4	Neutral Prime Mismatch, 5	18	Pair 1 NEU.P.MM 2 (5, bride)	206	313258							(any response)	NR	0							Primed	Mismatch	Neutral (trial)	Neutral (trial)	Neutral	Neutral	Prime (trial)	Mismatch (trial)
NB	nb1024	nb1024	Neutral	4	Neutral Prime Mismatch, 5	18	Pair 2 NEU.P.MM 2 (5, unhappy)	211	315086	Mismatch	/					Mismatch	C	1822							Primed	Mismatch	Neutral (trial)	Neutral (trial)	Neutral	Neutral	Prime (trial)	Mismatch (trial)
NB	nb1024	nb1024	Neutral	4	Neutral Prime Match, 1	9	Target NEU.P.M 2 (1, hit)	167	318186							(any response)	NR	0							Primed	Match	Neutral	Neutral	Neutral	Neutral	Prime	Match
NB	nb1024	nb1024	Neutral	4	Neutral Prime Match, 1	9	Pair 1 NEU.P.M 1 (1, tumor)	173	319265							(any response)	NR	0							Primed	Match	Neutral (trial)	Neutral (trial)	Neutral	Neutral	Prime (trial)	Match (trial)
NB	nb1024	nb1024	Neutral	4	Neutral Prime Match, 1	9	Pair 2 NEU.P.M 1 (1, rotten)	178	320892	Mismatch	/					Match	E	1627							Primed	Match	Neutral (trial)	Neutral (trial)	Neutral	Neutral	Prime (trial)	Match (trial)
NB	nb1024	nb1024	Neutral	4	Neutral Satiation Mismatch, 5	28	Target NEU.S.MM 5 (5, tease)	582	344716							(any response)	NR	0							Satiated	Mismatch	Neutral	Neutral	Neutral	Neutral	Satiation	Mismatch
NB	nb1024	nb1024	Neutral	4	Neutral Satiation Mismatch, 5	28	Pair 1 NEU.S.MM 4 (5, hotel)	588	345794							(any response)	NR	0							Satiated	Mismatch	Neutral (trial)	Neutral (trial)	Neutral	Neutral	Satiation (trial)	Mismatch (trial)
NB	nb1024	nb1024	Neutral	4	Neutral Satiation Mismatch, 5	28	Pair 2 NEU.S.MM 4 (5, circus)	593	347781	Mismatch	/					Mismatch	C	1986							Satiated	Mismatch	Neutral (trial)	Neutral (trial)	Neutral	Neutral	Satiation (trial)	Mismatch (trial)
NB	nb1024	nb1024	Neutral	4	Neutral Prime Mismatch, 2	15	Target NEU.P.MM 3 (2, obscene)	197	350888							(any response)	NR	0							Primed	Mismatch	Neutral	Neutral	Neutral	Neutral	Prime	Mismatch
NB	nb1024	nb1024	Neutral	4	Neutral Prime Mismatch, 2	15	Pair 1 NEU.P.MM 2 (2, mystic)	203	351967							(any response)	NR	0							Primed	Mismatch	Neutral (trial)	Neutral (trial)	Neutral	Neutral	Prime (trial)	Mismatch (trial)
NB	nb1024	nb1024	Neutral	4	Neutral Prime Mismatch, 2	15	Pair 2 NEU.P.MM 2 (2, diamond)	208	353979	Match	z					Mismatch	E	2011							Primed	Mismatch	Neutral (trial)	Neutral (trial)	Neutral	Neutral	Prime (trial)	Mismatch (trial)
NB	nb1024	nb1024	Neutral	4	Neutral Satiation Match, 1	19	Target NEU.S.M 4 (1, alien)	387	377802							(any response)	NR	0							Satiated	Match	Neutral	Neutral	Neutral	Neutral	Satiation	Match
NB	nb1024	nb1024	Neutral	4	Neutral Satiation Match, 1	19	Pair 1 NEU.S.M 3 (1, highway)	393	378881							(any response)	NR	0							Satiated	Match	Neutral (trial)	Neutral (trial)	Neutral	Neutral	Satiation (trial)	Match (trial)
NB	nb1024	nb1024	Neutral	4	Neutral Satiation Match, 1	19	Pair 2 NEU.S.M 3 (1, noisy)	398	380362	Mismatch	/					Match	E	1476							Satiated	Match	Neutral (trial)	Neutral (trial)	Neutral	Neutral	Satiation (trial)	Match (trial)
NB	nb1024	nb1024	Neutral	4	Neutral Prime Match, 3	11	Target NEU.P.M 2 (3, boxer)	169	383457							(any response)	NR	0							Primed	Match	Neutral	Neutral	Neutral	Neutral	Prime	Match
NB	nb1024	nb1024	Neutral	4	Neutral Prime Match, 3	11	Pair 1 NEU.P.M 1 (3, scared)	175	384536							(any response)	NR	0							Primed	Match	Neutral (trial)	Neutral (trial)	Neutral	Neutral	Prime (trial)	Match (trial)
