na0917
Ryan Hildebrandt Thesis Study Final
09/17/2019	08:57:50 AM

Participant	Participant	Session	Block	Block	Trial	Trial	Event	Event	Cumulative	Participant			Pressed Or	X	Y	Correct	Error	Reaction	Reaction Time	Font Color	ISI Durations	Screen Location	Screen Location II	Repetitions
Group	Name	ID	Name	No.	Name	No.	Name	No.	Time	Response	Key	Key	Released	Position	Position	Response	Code	Time	(Trial Variable)	(Trial Variable)	(Trial Variable)	(Trial Variable)	(Trial Variable)	(Trial Variable)	Primed/Satiated	Match/Mismatch	Valence	Word Type	Pair Type	Block Valence	Trial Type	Word Pair Valence
NA	na0917	na0917	Practice	2	PRACTICE S, 2	6	Target PRACTICE31 (2, shirt)	144	958346							(any response)	NR	0							Satiated							
NA	na0917	na0917	Practice	2	PRACTICE S, 2	6	Pair 1 PRACTICE 1 (2, golfer)	148	959422							(any response)	NR	0							Satiated							
NA	na0917	na0917	Practice	2	PRACTICE S, 2	6	Pair 2 PRACTICE 1 (2, moose)	151	962306	Mismatch	/					Match	E	2879							Satiated							
NA	na0917	na0917	Practice	2	PRACTICE P, 3	4	Target PRACTICE 2 (3, stork)	18	965420							(any response)	NR	0							Primed							
NA	na0917	na0917	Practice	2	PRACTICE P, 3	4	Pair 1 PRACTICE (3, drive)	22	966496							(any response)	NR	0							Primed							
NA	na0917	na0917	Practice	2	PRACTICE P, 3	4	Pair 2 PRACTICE (3, burger)	25	969247	Mismatch	/					Match	E	2750							Primed							
NA	na0917	na0917	Practice	2	PRACTICE P, 1	2	Target PRACTICE 2 (1, cheese)	16	972359							(any response)	NR	0							Primed							
NA	na0917	na0917	Practice	2	PRACTICE P, 1	2	Pair 1 PRACTICE (1, laugh)	20	973437							(any response)	NR	0							Primed							
NA	na0917	na0917	Practice	2	PRACTICE P, 1	2	Pair 2 PRACTICE (1, water)	23	975311	Mismatch	/					Match	E	1873							Primed							
NA	na0917	na0917	Practice	2	PRACTICE P, 2	3	Target PRACTICE 2 (2, book)	17	978420							(any response)	NR	0							Primed							
NA	na0917	na0917	Practice	2	PRACTICE P, 2	3	Pair 1 PRACTICE (2, evil)	21	979494							(any response)	NR	0							Primed							
NA	na0917	na0917	Practice	2	PRACTICE P, 2	3	Pair 2 PRACTICE (2, disaster)	24	980824	Match	z					Match	C	1329							Primed							
NA	na0917	na0917	Practice	2	PRACTICE S, 1	5	Target PRACTICE31 (1, bulbs)	143	1004649							(any response)	NR	0							Satiated							
NA	na0917	na0917	Practice	2	PRACTICE S, 1	5	Pair 1 PRACTICE 1 (1, cake)	147	1005723							(any response)	NR	0							Satiated							
NA	na0917	na0917	Practice	2	PRACTICE S, 1	5	Pair 2 PRACTICE 1 (1, overjoyed)	150	1006993	Match	z					Match	C	1269							Satiated							
NA	na0917	na0917	Practice	2	PRACTICE S, 3	7	Target PRACTICE31 (3, drag)	145	1030823							(any response)	NR	0							Satiated							
NA	na0917	na0917	Practice	2	PRACTICE S, 3	7	Pair 1 PRACTICE 1 (3, attack)	149	1031901							(any response)	NR	0							Satiated							
NA	na0917	na0917	Practice	2	PRACTICE S, 3	7	Pair 2 PRACTICE 1 (3, butter)	152	1033319	Mismatch	/					Mismatch	C	1413							Satiated							
NA	na0917	na0917	Start Screen 1	3	Start Screen	8	Start Screen	153	1064101	Match	z					Match; Mismatch	C	30742														
NA	na0917	na0917	Neutral	4	Neutral Prime Mismatch, 4	17	Target NEU.P.MM 3 (4, hard)	199	1067198							(any response)	NR	0							Primed	Mismatch	Neutral	Neutral	Neutral	Neutral	Prime	Mismatch
NA	na0917	na0917	Neutral	4	Neutral Prime Mismatch, 4	17	Pair 1 NEU.P.MM 2 (4, puppy)	205	1068275							(any response)	NR	0							Primed	Mismatch	Neutral (trial)	Neutral (trial)	Neutral	Neutral	Prime (trial)	Mismatch (trial)
NA	na0917	na0917	Neutral	4	Neutral Prime Mismatch, 4	17	Pair 2 NEU.P.MM 2 (4, abuse)	210	1069489	Mismatch	/					Mismatch	C	1208							Primed	Mismatch	Neutral (trial)	Neutral (trial)	Neutral	Neutral	Prime (trial)	Mismatch (trial)
NA	na0917	na0917	Neutral	4	Neutral Satiation Mismatch, 4	27	Target NEU.S.MM 5 (4, lump)	581	1093326							(any response)	NR	0							Satiated	Mismatch	Neutral	Neutral	Neutral	Neutral	Satiation	Mismatch
NA	na0917	na0917	Neutral	4	Neutral Satiation Mismatch, 4	27	Pair 1 NEU.S.MM 4 (4, snuggle)	587	1094404							(any response)	NR	0							Satiated	Mismatch	Neutral (trial)	Neutral (trial)	Neutral	Neutral	Satiation (trial)	Mismatch (trial)
NA	na0917	na0917	Neutral	4	Neutral Satiation Mismatch, 4	27	Pair 2 NEU.S.MM 4 (4, coffin)	592	1096198	Mismatch	/					Mismatch	C	1788							Satiated	Mismatch	Neutral (trial)	Neutral (trial)	Neutral	Neutral	Satiation (trial)	Mismatch (trial)
NA	na0917	na0917	Neutral	4	Neutral Prime Match, 4	12	Target NEU.P.M 2 (4, vanity)	170	1099299							(any response)	NR	0							Primed	Match	Neutral	Neutral	Neutral	Neutral	Prime	Match
NA	na0917	na0917	Neutral	4	Neutral Prime Match, 4	12	Pair 1 NEU.P.M 1 (4, alone)	176	1100377							(any response)	NR	0							Primed	Match	Neutral (trial)	Neutral (trial)	Neutral	Neutral	Prime (trial)	Match (trial)
NA	na0917	na0917	Neutral	4	Neutral Prime Match, 4	12	Pair 2 NEU.P.M 1 (4, horror)	181	1101655	Match	z					Match	C	1272							Primed	Match	Neutral (trial)	Neutral (trial)	Neutral	Neutral	Prime (trial)	Match (trial)
NA	na0917	na0917	Neutral	4	Neutral Satiation Match, 2	20	Target NEU.S.M 4 (2, rough)	388	1125477							(any response)	NR	0							Satiated	Match	Neutral	Neutral	Neutral	Neutral	Satiation	Match
NA	na0917	na0917	Neutral	4	Neutral Satiation Match, 2	20	Pair 1 NEU.S.M 3 (2, kiss)	394	1126556							(any response)	NR	0							Satiated	Match	Neutral (trial)	Neutral (trial)	Neutral	Neutral	Satiation (trial)	Match (trial)
NA	na0917	na0917	Neutral	4	Neutral Satiation Match, 2	20	Pair 2 NEU.S.M 3 (2, pride)	399	1128599	Match	z					Match	C	2042							Satiated	Match	Neutral (trial)	Neutral (trial)	Neutral	Neutral	Satiation (trial)	Match (trial)
NA	na0917	na0917	Neutral	4	Neutral Prime Mismatch, 3	16	Target NEU.P.MM 3 (3, hide)	198	1131705							(any response)	NR	0							Primed	Mismatch	Neutral	Neutral	Neutral	Neutral	Prime	Mismatch
NA	na0917	na0917	Neutral	4	Neutral Prime Mismatch, 3	16	Pair 1 NEU.P.MM 2 (3, injury)	204	1132779							(any response)	NR	0							Primed	Mismatch	Neutral (trial)	Neutral (trial)	Neutral	Neutral	Prime (trial)	Mismatch (trial)
NA	na0917	na0917	Neutral	4	Neutral Prime Mismatch, 3	16	Pair 2 NEU.P.MM 2 (3, beast)	209	1135699	Match	z					Mismatch	E	2915							Primed	Mismatch	Neutral (trial)	Neutral (trial)	Neutral	Neutral	Prime (trial)	Mismatch (trial)
NA	na0917	na0917	Neutral	4	Neutral Satiation Match, 3	21	Target NEU.S.M 4 (3, reptile)	389	1159531							(any response)	NR	0							Satiated	Match	Neutral	Neutral	Neutral	Neutral	Satiation	Match
NA	na0917	na0917	Neutral	4	Neutral Satiation Match, 3	21	Pair 1 NEU.S.M 3 (3, cake)	395	1160610							(any response)	NR	0							Satiated	Match	Neutral (trial)	Neutral (trial)	Neutral	Neutral	Satiation (trial)	Match (trial)
NA	na0917	na0917	Neutral	4	Neutral Satiation Match, 3	21	Pair 2 NEU.S.M 3 (3, cute)	400	1161598	Match	z					Match	C	983							Satiated	Match	Neutral (trial)	Neutral (trial)	Neutral	Neutral	Satiation (trial)	Match (trial)
NA	na0917	na0917	Neutral	4	Neutral Satiation Match, 5	23	Target NEU.S.M 4 (5, dentist)	391	1185431							(any response)	NR	0							Satiated	Match	Neutral	Neutral	Neutral	Neutral	Satiation	Match
NA	na0917	na0917	Neutral	4	Neutral Satiation Match, 5	23	Pair 1 NEU.S.M 3 (5, victim)	397	1186505							(any response)	NR	0							Satiated	Match	Neutral (trial)	Neutral (trial)	Neutral	Neutral	Satiation (trial)	Match (trial)
NA	na0917	na0917	Neutral	4	Neutral Satiation Match, 5	23	Pair 2 NEU.S.M 3 (5, rude)	402	1189296	Mismatch	/					Match	E	2786							Satiated	Match	Neutral (trial)	Neutral (trial)	Neutral	Neutral	Satiation (trial)	Match (trial)
NA	na0917	na0917	Neutral	4	Neutral Prime Match, 3	11	Target NEU.P.M 2 (3, boxer)	169	1192401							(any response)	NR	0							Primed	Match	Neutral	Neutral	Neutral	Neutral	Prime	Match
NA	na0917	na0917	Neutral	4	Neutral Prime Match, 3	11	Pair 1 NEU.P.M 1 (3, scared)	175	1193479							(any response)	NR	0							Primed	Match	Neutral (trial)	Neutral (trial)	Neutral	Neutral	Prime (trial)	Match (trial)
NA	na0917	na0917	Neutral	4	Neutral Prime Match, 3	11	Pair 2 NEU.P.M 1 (3, crisis)	180	1195169	Match	z					Match	C	1684							Primed	Match	Neutral (trial)	Neutral (trial)	Neutral	Neutral	Prime (trial)	Match (trial)
